ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,Traffic,VehicleWeight,Demand,NormalizedDemand,Price,Date,AvgCompetitorPrice,MinCompetitorPrice,NearbyLots,Fullness,AdjustedPrice,RerouteSuggested
11948,Others-CCCPS135a,3883,26.14749943,91.72800489,2911,truck,low,3,0,11-10-2016,15:03:00,2016-10-11 15:03:00,0.0,1.5,2.6998712335822814,0.41773165759065184,14.177316575906518,2016-10-11,13.436247592335192,10.755263569684557,10.0,0.7496780839557043,14.177316575906518,False
11949,Others-CCCPS135a,3883,26.14749943,91.72800489,2743,bike,low,3,0,11-10-2016,15:33:00,2016-10-11 15:33:00,0.0,0.5,1.6825650270409476,0.2238843025764587,12.238843025764588,2016-10-11,13.436247592335192,10.755263569684557,10.0,0.7064125676023693,13.238843025764588,False
11950,Others-CCCPS135a,3883,26.14749943,91.72800489,2572,car,low,3,0,11-10-2016,16:01:00,2016-10-11 16:01:00,0.0,1.0,2.1649497810970897,0.3158025549882569,13.158025549882568,2016-10-11,13.436247592335192,10.755263569684557,10.0,0.6623744527427247,14.158025549882568,False
11951,Others-CCCPS135a,3883,26.14749943,91.72800489,2294,truck,low,2,0,11-10-2016,16:26:00,2016-10-11 16:26:00,0.0,1.5,2.336312129796549,0.3484555928158211,13.48455592815821,2016-10-11,13.436247592335192,10.755263569684557,10.0,0.5907803244913726,13.48455592815821,False
11952,Others-CCCPS135a,3883,26.14749943,91.72800489,1222,bike,low,2,0,12-10-2016,08:04:00,2016-10-12 08:04:00,0.0,0.5,1.22588204996137,0.13686351511084463,11.368635151108446,2016-10-12,13.564103377131584,10.624487717653475,10.0,0.31470512490342517,12.368635151108446,False
11953,Others-CCCPS135a,3883,26.14749943,91.72800489,1612,bike,low,1,0,12-10-2016,08:31:00,2016-10-12 08:31:00,0.0,0.5,0.9660571722894669,0.08735397218293729,10.873539721829372,2016-10-12,13.564103377131584,10.624487717653475,10.0,0.41514293072366726,11.873539721829372,False
11954,Others-CCCPS135a,3883,26.14749943,91.72800489,2149,bike,low,3,0,12-10-2016,09:03:00,2016-10-12 09:03:00,0.0,0.5,1.621375225341231,0.21222460647211658,12.122246064721164,2016-10-12,13.564103377131584,10.624487717653475,10.0,0.5534380633530775,13.122246064721164,False
11955,Others-CCCPS135a,3883,26.14749943,91.72800489,2484,car,low,3,0,12-10-2016,09:26:00,2016-10-12 09:26:00,0.0,1.0,2.1558846252897244,0.31407519260242844,13.140751926024286,2016-10-12,13.564103377131584,10.624487717653475,10.0,0.6397115632243111,14.140751926024286,False
11956,Others-CCCPS135a,3883,26.14749943,91.72800489,2832,bike,low,5,0,12-10-2016,10:01:00,2016-10-12 10:01:00,0.0,0.5,2.291733195982488,0.33996109199232943,13.399610919923294,2016-10-12,13.564103377131584,10.624487717653475,10.0,0.7293329899562194,14.399610919923294,False
11960,Others-CCCPS135a,3883,26.14749943,91.72800489,3140,bike,high,11,0,12-10-2016,12:04:00,2016-10-12 12:04:00,1.0,0.5,3.9234612413082663,0.650886321441453,16.50886321441453,2016-10-12,13.564103377131584,10.624487717653475,10.0,0.808653103270667,16.50886321441453,False
11961,Others-CCCPS135a,3883,26.14749943,91.72800489,3141,car,high,11,0,12-10-2016,12:31:00,2016-10-12 12:31:00,1.0,1.0,4.423564254442441,0.746180782152825,17.46180782152825,2016-10-12,13.564103377131584,10.624487717653475,10.0,0.8089106361061035,17.46180782152825,False
11962,Others-CCCPS135a,3883,26.14749943,91.72800489,3129,truck,high,9,0,12-10-2016,13:04:00,2016-10-12 13:04:00,1.0,1.5,4.322328096832345,0.7268902664179053,17.268902664179052,2016-10-12,13.564103377131584,10.624487717653475,10.0,0.8058202420808653,17.268902664179052,False
11963,Others-CCCPS135a,3883,26.14749943,91.72800489,3111,car,high,9,0,12-10-2016,13:34:00,2016-10-12 13:34:00,1.0,1.0,3.8204738604172026,0.6312621107001801,16.312621107001803,2016-10-12,13.564103377131584,10.624487717653475,10.0,0.801184651043008,16.312621107001803,False
11966,Others-CCCPS135a,3883,26.14749943,91.72800489,2862,car,low,3,0,12-10-2016,15:01:00,2016-10-12 15:01:00,0.0,1.0,2.1948235900077258,0.3214949992142825,13.214949992142824,2016-10-12,13.564103377131584,10.624487717653475,10.0,0.7370589750193149,14.214949992142824,False
11968,Others-CCCPS135a,3883,26.14749943,91.72800489,2559,car,low,3,0,12-10-2016,15:57:00,2016-10-12 15:57:00,0.0,1.0,2.16361061035282,0.31554737645398684,13.155473764539868,2016-10-12,13.564103377131584,10.624487717653475,10.0,0.6590265258820499,14.155473764539868,False
11969,Others-CCCPS135a,3883,26.14749943,91.72800489,2248,bike,low,2,0,12-10-2016,16:31:00,2016-10-12 16:31:00,0.0,0.5,1.3315735256245171,0.15700299020016287,11.570029902001629,2016-10-12,13.564103377131584,10.624487717653475,10.0,0.5789338140612929,12.570029902001629,False
11970,Others-CCCPS135a,3883,26.14749943,91.72800489,1061,bike,low,2,0,13-10-2016,07:57:00,2016-10-13 07:57:00,0.0,0.5,1.2092969353592582,0.13370322710949936,11.337032271094994,2016-10-13,13.486287125120045,11.235904777764407,10.0,0.27324233839814577,12.337032271094994,False
11971,Others-CCCPS135a,3883,26.14749943,91.72800489,1591,car,low,2,0,13-10-2016,08:31:00,2016-10-13 08:31:00,0.0,1.0,1.7638938964718003,0.239381491253863,12.39381491253863,2016-10-13,13.486287125120045,11.235904777764407,10.0,0.4097347411795004,13.39381491253863,False
11972,Others-CCCPS135a,3883,26.14749943,91.72800489,2095,truck,low,3,0,13-10-2016,09:04:00,2016-10-13 09:04:00,0.0,1.5,2.615812516095802,0.401714297285697,14.01714297285697,2016-10-13,13.486287125120045,11.235904777764407,10.0,0.5395312902395055,14.01714297285697,False
11980,Others-CCCPS135a,3883,26.14749943,91.72800489,3196,truck,high,9,0,13-10-2016,13:04:00,2016-10-13 13:04:00,1.0,1.5,4.329229976822044,0.7282054173252975,17.282054173252973,2016-10-13,13.486287125120045,11.235904777764407,10.0,0.823074942055112,17.282054173252973,False
11983,Others-CCCPS135a,3883,26.14749943,91.72800489,3055,car,high,7,0,13-10-2016,14:31:00,2016-10-13 14:31:00,1.0,1.0,3.214705124903425,0.5158330821789952,15.158330821789951,2016-10-13,13.486287125120045,11.235904777764407,10.0,0.7867628122585629,15.158330821789951,False
11985,Others-CCCPS135a,3883,26.14749943,91.72800489,2822,car,low,3,0,13-10-2016,15:31:00,2016-10-13 15:31:00,0.0,1.0,2.1907030646407417,0.3207098344934514,13.207098344934513,2016-10-13,13.486287125120045,11.235904777764407,10.0,0.7267576616018543,14.207098344934513,False
11987,Others-CCCPS135a,3883,26.14749943,91.72800489,2320,truck,low,3,0,13-10-2016,16:31:00,2016-10-13 16:31:00,0.0,1.5,2.638990471285089,0.4061308488403721,14.061308488403721,2016-10-13,13.486287125120045,11.235904777764407,10.0,0.5974761782127221,14.061308488403721,False
11988,Others-CCCPS135a,3883,26.14749943,91.72800489,1070,car,low,3,0,14-10-2016,08:01:00,2016-10-14 08:01:00,0.0,1.0,2.0102240535668296,0.28631961972104836,12.863196197210485,2016-10-14,13.56783602446073,11.264057589757098,10.0,0.2755601339170744,13.863196197210485,False
11990,Others-CCCPS135a,3883,26.14749943,91.72800489,1870,truck,low,3,0,14-10-2016,09:01:00,2016-10-14 09:01:00,0.0,1.5,2.5926345609065153,0.39729774573102195,13.972977457310218,2016-10-14,13.56783602446073,11.264057589757098,10.0,0.48158640226628896,13.972977457310218,False
11991,Others-CCCPS135a,3883,26.14749943,91.72800489,2204,car,low,3,0,14-10-2016,09:27:00,2016-10-14 09:27:00,0.0,1.0,2.1270409477208343,0.3085790395566106,13.085790395566105,2016-10-14,13.56783602446073,11.264057589757098,10.0,0.567602369302086,14.085790395566105,False
11992,Others-CCCPS135a,3883,26.14749943,91.72800489,2479,truck,low,4,0,14-10-2016,10:01:00,2016-10-14 10:01:00,0.0,1.5,2.9553695596188514,0.46641677756168654,14.664167775616866,2016-10-14,13.56783602446073,11.264057589757098,10.0,0.6384238990471285,14.664167775616866,False
11996,Others-CCCPS135a,3883,26.14749943,91.72800489,2675,car,high,10,0,14-10-2016,12:01:00,2016-10-14 12:01:00,1.0,1.0,4.075560133917074,0.6798687141991318,16.798687141991316,2016-10-14,13.56783602446073,11.264057589757098,10.0,0.6889003347926861,16.798687141991316,False
11997,Others-CCCPS135a,3883,26.14749943,91.72800489,2650,bike,high,11,0,14-10-2016,12:27:00,2016-10-14 12:27:00,1.0,0.5,3.8729848055627087,0.6412680536112717,16.412680536112717,2016-10-14,13.56783602446073,11.264057589757098,10.0,0.6824620139067731,16.412680536112717,False
11998,Others-CCCPS135a,3883,26.14749943,91.72800489,2629,car,high,9,0,14-10-2016,13:01:00,2016-10-14 13:01:00,1.0,1.0,3.7708215297450423,0.6218008758141652,16.21800875814165,2016-10-14,13.56783602446073,11.264057589757098,10.0,0.6770538243626062,16.21800875814165,False
12003,Others-CCCPS135a,3883,26.14749943,91.72800489,2212,car,low,3,0,14-10-2016,15:27:00,2016-10-14 15:27:00,0.0,1.0,2.127865052794231,0.3087360725007768,13.087360725007768,2016-10-14,13.56783602446073,11.264057589757098,10.0,0.5696626319855782,14.087360725007768,False
12005,Others-CCCPS135a,3883,26.14749943,91.72800489,1783,car,low,3,0,14-10-2016,16:34:00,2016-10-14 16:34:00,0.0,1.0,2.0836724182333244,0.30031518086986303,13.003151808698629,2016-10-14,13.56783602446073,11.264057589757098,10.0,0.45918104558331185,14.003151808698629,False
12006,Others-CCCPS135a,3883,26.14749943,91.72800489,527,bike,low,2,0,15-10-2016,08:01:00,2016-10-15 08:01:00,0.0,0.5,1.1542879217100181,0.12322127808640394,11.232212780864039,2016-10-15,13.365709785248772,10.627129654058143,10.0,0.13571980427504507,12.232212780864039,False
12007,Others-CCCPS135a,3883,26.14749943,91.72800489,602,bike,low,2,0,15-10-2016,08:34:00,2016-10-15 08:34:00,0.0,0.5,1.1620139067731134,0.12469346193796224,11.246934619379623,2016-10-15,13.365709785248772,10.627129654058143,10.0,0.15503476693278392,12.246934619379623,False
12009,Others-CCCPS135a,3883,26.14749943,91.72800489,737,car,low,3,0,15-10-2016,09:27:00,2016-10-15 09:27:00,0.0,1.0,1.9759206798866855,0.2797831234201293,12.797831234201293,2016-10-15,13.365709785248772,10.627129654058143,10.0,0.18980169971671387,13.797831234201293,False
12010,Others-CCCPS135a,3883,26.14749943,91.72800489,858,car,low,3,0,15-10-2016,10:01:00,2016-10-15 10:01:00,0.0,1.0,1.988385269121813,0.2821582467006434,12.821582467006433,2016-10-15,13.365709785248772,10.627129654058143,10.0,0.22096317280453256,13.821582467006433,False
12011,Others-CCCPS135a,3883,26.14749943,91.72800489,943,car,low,4,0,15-10-2016,10:27:00,2016-10-15 10:27:00,0.0,1.0,2.297141385526655,0.34099162068842037,13.409916206884205,2016-10-15,13.365709785248772,10.627129654058143,10.0,0.2428534638166366,13.409916206884205,False
12014,Others-CCCPS135a,3883,26.14749943,91.72800489,1177,car,high,9,0,15-10-2016,12:01:00,2016-10-15 12:01:00,1.0,1.0,3.6212464589235123,0.5932993964479955,15.932993964479953,2016-10-15,13.365709785248772,10.627129654058143,10.0,0.3031161473087819,15.932993964479953,False
12015,Others-CCCPS135a,3883,26.14749943,91.72800489,1249,truck,high,9,0,15-10-2016,12:27:00,2016-10-15 12:27:00,1.0,1.5,4.128663404584084,0.6899875245388427,16.899875245388426,2016-10-15,13.365709785248772,10.627129654058143,10.0,0.3216585114602112,16.899875245388426,False
12016,Others-CCCPS135a,3883,26.14749943,91.72800489,1365,car,high,9,0,15-10-2016,13:01:00,2016-10-15 13:01:00,1.0,1.0,3.6406129281483386,0.5969896706359018,15.969896706359016,2016-10-15,13.365709785248772,10.627129654058143,10.0,0.3515323203708473,15.969896706359016,False
12018,Others-CCCPS135a,3883,26.14749943,91.72800489,1458,car,high,7,0,15-10-2016,14:01:00,2016-10-15 14:01:00,1.0,1.0,3.0501931496265775,0.48448538069981273,14.844853806998128,2016-10-15,13.365709785248772,10.627129654058143,10.0,0.3754828740664435,14.844853806998128,False
12020,Others-CCCPS135a,3883,26.14749943,91.72800489,1509,bike,low,3,0,15-10-2016,15:01:00,2016-10-15 15:01:00,0.0,0.5,1.5554468194694824,0.19966197093881866,11.996619709388185,2016-10-15,13.365709785248772,10.627129654058143,10.0,0.3886170486737059,12.996619709388185,False
12021,Others-CCCPS135a,3883,26.14749943,91.72800489,1478,truck,low,3,0,15-10-2016,15:27:00,2016-10-15 15:27:00,0.0,1.5,2.5522534123100695,0.38960313146687703,13.896031314668772,2016-10-15,13.365709785248772,10.627129654058143,10.0,0.3806335307751738,13.896031314668772,False
12022,Others-CCCPS135a,3883,26.14749943,91.72800489,1399,bike,low,3,0,15-10-2016,16:01:00,2016-10-15 16:01:00,0.0,0.5,1.5441153747102754,0.19750276795653304,11.975027679565331,2016-10-15,13.365709785248772,10.627129654058143,10.0,0.3602884367756889,12.975027679565331,False
12023,Others-CCCPS135a,3883,26.14749943,91.72800489,1306,truck,low,3,0,15-10-2016,16:27:00,2016-10-15 16:27:00,0.0,1.5,2.534535153232037,0.38622692316730317,13.862269231673032,2016-10-15,13.365709785248772,10.627129654058143,10.0,0.3363378830800927,13.862269231673032,False
12024,Others-CCCPS135a,3883,26.14749943,91.72800489,547,bike,low,3,1,16-10-2016,08:04:00,2016-10-16 08:04:00,0.0,0.5,1.55634818439351,0.19983372572150046,11.998337257215004,2016-10-16,14.539046623041001,11.38272346579328,10.0,0.14087046098377543,12.998337257215004,False
12025,Others-CCCPS135a,3883,26.14749943,91.72800489,608,bike,low,3,1,16-10-2016,08:27:00,2016-10-16 08:27:00,0.0,0.5,1.5626319855781612,0.20103110192076792,12.01031101920768,2016-10-16,14.539046623041001,11.38272346579328,10.0,0.15657996394540305,13.01031101920768,False
12026,Others-CCCPS135a,3883,26.14749943,91.72800489,847,car,low,3,1,16-10-2016,09:01:00,2016-10-16 09:01:00,0.0,1.0,2.087252124645892,0.30099729272108505,13.009972927210852,2016-10-16,14.539046623041001,11.38272346579328,10.0,0.21813031161473087,14.009972927210852,False
12027,Others-CCCPS135a,3883,26.14749943,91.72800489,1104,car,low,5,1,16-10-2016,09:27:00,2016-10-16 09:27:00,0.0,1.0,2.7137265001287663,0.4203717739644465,14.203717739644466,2016-10-16,14.539046623041001,11.38272346579328,10.0,0.28431625032191604,15.203717739644466,False
12028,Others-CCCPS135a,3883,26.14749943,91.72800489,1379,bike,low,5,1,16-10-2016,10:04:00,2016-10-16 10:04:00,0.0,0.5,2.2420551120267835,0.33049494982680927,13.304949498268092,2016-10-16,14.539046623041001,11.38272346579328,10.0,0.35513778006695856,14.304949498268092,False
12033,Others-CCCPS135a,3883,26.14749943,91.72800489,1834,car,high,14,1,16-10-2016,12:27:00,2016-10-16 12:27:00,1.0,1.0,5.288926088076229,0.9110751880863704,19.110751880863702,2016-10-16,14.539046623041001,11.38272346579328,10.0,0.4723152201905743,19.110751880863702,False
12034,Others-CCCPS135a,3883,26.14749943,91.72800489,1781,car,high,13,1,16-10-2016,13:01:00,2016-10-16 13:01:00,1.0,1.0,4.983466391964976,0.8528699458752587,18.528699458752588,2016-10-16,14.539046623041001,11.38272346579328,10.0,0.45866597991243885,18.528699458752588,False
12035,Others-CCCPS135a,3883,26.14749943,91.72800489,1687,car,high,12,1,16-10-2016,13:27:00,2016-10-16 13:27:00,1.0,1.0,4.6737831573525614,0.7938599098252945,17.938599098252944,2016-10-16,14.539046623041001,11.38272346579328,10.0,0.4344578933814061,17.938599098252944,False
12037,Others-CCCPS135a,3883,26.14749943,91.72800489,1339,bike,high,9,1,16-10-2016,14:34:00,2016-10-16 14:34:00,1.0,0.5,3.2379345866597986,0.5202594482926806,15.202594482926806,2016-10-16,14.539046623041001,11.38272346579328,10.0,0.3448364666494978,15.202594482926806,False
12038,Others-CCCPS135a,3883,26.14749943,91.72800489,1199,bike,low,5,1,16-10-2016,15:01:00,2016-10-16 15:01:00,0.0,0.5,2.223512747875354,0.3269617085830692,13.269617085830692,2016-10-16,14.539046623041001,11.38272346579328,10.0,0.3087818696883853,14.269617085830692,False
12039,Others-CCCPS135a,3883,26.14749943,91.72800489,1057,car,low,4,1,16-10-2016,15:31:00,2016-10-16 15:31:00,0.0,1.0,2.40888488282256,0.36228430646145926,13.622843064614592,2016-10-16,14.539046623041001,11.38272346579328,10.0,0.2722122070563997,14.622843064614592,False
12040,Others-CCCPS135a,3883,26.14749943,91.72800489,956,car,low,4,1,16-10-2016,15:57:00,2016-10-16 15:57:00,0.0,1.0,2.3984805562709246,0.3603017655413607,13.603017655413607,2016-10-16,14.539046623041001,11.38272346579328,10.0,0.24620139067731137,14.603017655413607,False
12041,Others-CCCPS135a,3883,26.14749943,91.72800489,778,car,low,3,1,16-10-2016,16:31:00,2016-10-16 16:31:00,0.0,1.0,2.0801442183878445,0.29964288357765145,12.996428835776515,2016-10-16,14.539046623041001,11.38272346579328,10.0,0.20036054596961111,13.996428835776515,False
12042,Others-CCCPS135a,3883,26.14749943,91.72800489,1021,bike,low,2,0,17-10-2016,08:01:00,2016-10-17 08:01:00,0.0,0.5,1.2051764099922742,0.13291806238866827,11.329180623886684,2016-10-17,13.653847518665307,10.628450622260477,10.0,0.26294102498068506,12.329180623886684,False
12043,Others-CCCPS135a,3883,26.14749943,91.72800489,1365,car,low,3,0,17-10-2016,08:27:00,2016-10-17 08:27:00,0.0,1.0,2.040612928148339,0.29211020953717787,12.92110209537178,2016-10-17,13.653847518665307,10.628450622260477,10.0,0.3515323203708473,13.92110209537178,False
12044,Others-CCCPS135a,3883,26.14749943,91.72800489,1850,car,low,4,0,17-10-2016,09:01:00,2016-10-17 09:01:00,0.0,1.0,2.390574298223023,0.3587952307332659,13.58795230733266,2016-10-17,13.653847518665307,10.628450622260477,10.0,0.4764357455575586,14.58795230733266,False
12045,Others-CCCPS135a,3883,26.14749943,91.72800489,2156,car,low,3,0,17-10-2016,09:27:00,2016-10-17 09:27:00,0.0,1.0,2.1220963172804534,0.3076368418916133,13.076368418916132,2016-10-17,13.653847518665307,10.628450622260477,10.0,0.5552407932011332,14.076368418916132,False
12050,Others-CCCPS135a,3883,26.14749943,91.72800489,2935,car,high,11,0,17-10-2016,12:04:00,2016-10-17 12:04:00,1.0,1.0,4.402343548802472,0.7421371838405447,17.421371838405445,2016-10-17,13.653847518665307,10.628450622260477,10.0,0.7558588720061807,17.421371838405445,False
12051,Others-CCCPS135a,3883,26.14749943,91.72800489,2934,truck,high,11,0,17-10-2016,12:31:00,2016-10-17 12:31:00,1.0,1.5,4.902240535668297,0.8373923863158752,18.37392386315875,2016-10-17,13.653847518665307,10.628450622260477,10.0,0.7556013391707442,18.37392386315875,False
12052,Others-CCCPS135a,3883,26.14749943,91.72800489,2949,truck,high,11,0,17-10-2016,12:57:00,2016-10-17 12:57:00,1.0,1.5,4.903785732680916,0.8376868230861867,18.376868230861866,2016-10-17,13.653847518665307,10.628450622260477,10.0,0.759464331702292,18.376868230861866,False
12053,Others-CCCPS135a,3883,26.14749943,91.72800489,2917,car,high,9,0,17-10-2016,13:31:00,2016-10-17 13:31:00,1.0,1.0,3.800489312387329,0.6274540618041492,16.27454061804149,2016-10-17,13.653847518665307,10.628450622260477,10.0,0.7512232809683235,16.27454061804149,False
12057,Others-CCCPS135a,3883,26.14749943,91.72800489,2600,car,low,4,0,17-10-2016,15:31:00,2016-10-17 15:31:00,0.0,1.0,2.467834148853979,0.3735170692488494,13.735170692488495,2016-10-17,13.653847518665307,10.628450622260477,10.0,0.6695853721349472,13.735170692488495,False
12058,Others-CCCPS135a,3883,26.14749943,91.72800489,2432,car,low,3,0,17-10-2016,15:57:00,2016-10-17 15:57:00,0.0,1.0,2.150527942312645,0.31305447846534806,13.13054478465348,2016-10-17,13.653847518665307,10.628450622260477,10.0,0.6263198557816122,14.13054478465348,False
12059,Others-CCCPS135a,3883,26.14749943,91.72800489,2138,truck,low,3,0,17-10-2016,16:28:00,2016-10-17 16:28:00,0.0,1.5,2.62024208086531,0.4025583493605905,14.025583493605904,2016-10-17,13.653847518665307,10.628450622260477,10.0,0.5506052021632758,14.025583493605904,False
12062,Others-CCCPS135a,3883,26.14749943,91.72800489,2041,bike,low,3,0,18-10-2016,09:01:00,2016-10-18 09:01:00,0.0,0.5,1.6102498068503734,0.21010466172587255,12.101046617258726,2016-10-18,13.565501610599533,11.204062516427587,10.0,0.5256245171259336,13.101046617258726,False
12063,Others-CCCPS135a,3883,26.14749943,91.72800489,2436,car,low,3,0,18-10-2016,09:28:00,2016-10-18 09:28:00,0.0,1.0,2.1509399948493435,0.31313299493743113,13.131329949374312,2016-10-18,13.565501610599533,11.204062516427587,10.0,0.6273499871233582,14.131329949374312,False
12068,Others-CCCPS135a,3883,26.14749943,91.72800489,3099,bike,high,11,0,18-10-2016,12:01:00,2016-10-18 12:01:00,1.0,0.5,3.9192377028071075,0.6500815276026011,16.50081527602601,2016-10-18,13.565501610599533,11.204062516427587,10.0,0.7980942570177698,16.50081527602601,False
12069,Others-CCCPS135a,3883,26.14749943,91.72800489,3116,car,high,11,0,18-10-2016,12:27:00,2016-10-18 12:27:00,1.0,1.0,4.420988926088076,0.7456900542023055,17.456900542023057,2016-10-18,13.565501610599533,11.204062516427587,10.0,0.8024723152201906,17.456900542023057,False
12070,Others-CCCPS135a,3883,26.14749943,91.72800489,3131,car,high,10,0,18-10-2016,13:01:00,2016-10-18 13:01:00,1.0,1.0,4.122534123100696,0.6888195920166066,16.888195920166066,2016-10-18,13.565501610599533,11.204062516427587,10.0,0.8063353077517383,16.888195920166066,False
12071,Others-CCCPS135a,3883,26.14749943,91.72800489,3119,car,high,10,0,18-10-2016,13:28:00,2016-10-18 13:28:00,1.0,1.0,4.1212979654906,0.6885840426003571,16.885840426003572,2016-10-18,13.565501610599533,11.204062516427587,10.0,0.8032449137265001,16.885840426003572,False
12074,Others-CCCPS135a,3883,26.14749943,91.72800489,2948,truck,low,3,0,18-10-2016,15:01:00,2016-10-18 15:01:00,0.0,1.5,2.703682719546742,0.4184579349574206,14.184579349574207,2016-10-18,13.565501610599533,11.204062516427587,10.0,0.7592067988668555,14.184579349574207,False
12075,Others-CCCPS135a,3883,26.14749943,91.72800489,2787,car,low,3,0,18-10-2016,15:27:00,2016-10-18 15:27:00,0.0,1.0,2.1870976049446305,0.3200228153627242,13.200228153627243,2016-10-18,13.565501610599533,11.204062516427587,10.0,0.7177440123615761,14.200228153627243,False
12076,Others-CCCPS135a,3883,26.14749943,91.72800489,2650,bike,low,3,0,18-10-2016,15:55:00,2016-10-18 15:55:00,0.0,0.5,1.6729848055627092,0.22205879460052635,12.220587946005264,2016-10-18,13.565501610599533,11.204062516427587,10.0,0.6824620139067731,13.220587946005264,False
12077,Others-CCCPS135a,3883,26.14749943,91.72800489,2433,car,low,3,0,18-10-2016,16:27:00,2016-10-18 16:27:00,0.0,1.0,2.1506309554468195,0.3130741075833688,13.130741075833686,2016-10-18,13.565501610599533,11.204062516427587,10.0,0.6265773886170487,14.130741075833686,False
12078,Others-CCCPS135a,3883,26.14749943,91.72800489,1201,car,low,3,0,19-10-2016,08:05:00,2016-10-19 08:05:00,0.0,1.0,2.0237187741437035,0.2888910341817703,12.888910341817702,2016-10-19,13.448265555117553,11.229160912271936,10.0,0.3092969353592583,13.888910341817702,False
12079,Others-CCCPS135a,3883,26.14749943,91.72800489,1467,car,low,3,0,19-10-2016,08:25:00,2016-10-19 08:25:00,0.0,1.0,2.0511202678341487,0.2941123795752972,12.941123795752972,2016-10-19,13.448265555117553,11.229160912271936,10.0,0.3778006695853721,13.941123795752972,False
12081,Others-CCCPS135a,3883,26.14749943,91.72800489,2466,car,low,3,0,19-10-2016,09:32:00,2016-10-19 09:32:00,0.0,1.0,2.1540303888745815,0.31372186847805444,13.137218684780546,2016-10-19,13.448265555117553,11.229160912271936,10.0,0.6350759721864537,14.137218684780546,False
12082,Others-CCCPS135a,3883,26.14749943,91.72800489,2704,bike,low,3,0,19-10-2016,09:58:00,2016-10-19 09:58:00,0.0,0.5,1.678547514808138,0.22311876697364835,12.231187669736483,2016-10-19,13.448265555117553,11.229160912271936,10.0,0.6963687870203451,13.231187669736483,False
12087,Others-CCCPS135a,3883,26.14749943,91.72800489,3083,bike,high,11,0,19-10-2016,12:25:00,2016-10-19 12:25:00,1.0,0.5,3.917589492660314,0.6497674617142686,16.497674617142685,2016-10-19,13.448265555117553,11.229160912271936,10.0,0.7939737316507854,16.497674617142685,False
12088,Others-CCCPS135a,3883,26.14749943,91.72800489,3060,car,high,11,0,19-10-2016,12:58:00,2016-10-19 12:58:00,1.0,1.0,4.415220190574297,0.7445908235931419,17.44590823593142,2016-10-19,13.448265555117553,11.229160912271936,10.0,0.7880504764357456,17.44590823593142,False
12089,Others-CCCPS135a,3883,26.14749943,91.72800489,3040,car,high,9,0,19-10-2016,13:25:00,2016-10-19 13:25:00,1.0,1.0,3.8131599278908057,0.6298684433207049,16.29868443320705,2016-10-19,13.448265555117553,11.229160912271936,10.0,0.7828998197270152,16.29868443320705,False
12090,Others-CCCPS135a,3883,26.14749943,91.72800489,2975,bike,high,10,0,19-10-2016,13:58:00,2016-10-19 13:58:00,1.0,0.5,3.6064640741694562,0.5904826180120138,15.904826180120137,2016-10-19,13.448265555117553,11.229160912271936,10.0,0.7661601854236415,15.904826180120137,False
12093,Others-CCCPS135a,3883,26.14749943,91.72800489,2675,car,low,3,0,19-10-2016,15:32:00,2016-10-19 15:32:00,0.0,1.0,2.1755601339170743,0.317824354144397,13.17824354144397,2016-10-19,13.448265555117553,11.229160912271936,10.0,0.6889003347926861,14.17824354144397,False
12094,Others-CCCPS135a,3883,26.14749943,91.72800489,2503,car,low,3,0,19-10-2016,15:59:00,2016-10-19 15:59:00,0.0,1.0,2.157841874839042,0.3144481458448232,13.144481458448231,2016-10-19,13.448265555117553,11.229160912271936,10.0,0.644604687097605,14.144481458448231,False
12095,Others-CCCPS135a,3883,26.14749943,91.72800489,2222,car,low,3,0,19-10-2016,16:25:00,2016-10-19 16:25:00,0.0,1.0,2.1288951841359776,0.30893236368098465,13.089323636809846,2016-10-19,13.448265555117553,11.229160912271936,10.0,0.5722379603399433,14.089323636809846,False
12096,Others-CCCPS135a,3883,26.14749943,91.72800489,472,car,low,2,0,22-10-2016,07:59:00,2016-10-22 07:59:00,0.0,1.0,1.6486221993304147,0.21741650818861236,12.174165081886123,2016-10-22,13.287599766729494,10.613648072746486,10.0,0.12155549832603657,13.174165081886123,False
12097,Others-CCCPS135a,3883,26.14749943,91.72800489,516,bike,low,2,0,22-10-2016,08:26:00,2016-10-22 08:26:00,0.0,0.5,1.1531547772340973,0.12300535778817535,11.230053577881753,2016-10-22,13.287599766729494,10.613648072746486,10.0,0.13288694308524338,12.230053577881753,False
12098,Others-CCCPS135a,3883,26.14749943,91.72800489,600,car,low,2,0,22-10-2016,08:59:00,2016-10-22 08:59:00,0.0,1.0,1.6618078805047642,0.21992903529527194,12.199290352952719,2016-10-22,13.287599766729494,10.613648072746486,10.0,0.1545197012619109,13.199290352952719,False
12099,Others-CCCPS135a,3883,26.14749943,91.72800489,672,car,low,3,0,22-10-2016,09:26:00,2016-10-22 09:26:00,0.0,1.0,1.969224826165336,0.2785072307487787,12.785072307487786,2016-10-22,13.287599766729494,10.613648072746486,10.0,0.1730620654133402,13.785072307487786,False
